user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,80,71,0.0,0.16889887708333334
False,piano,80,64,0.0,0.16889887708333334
False,piano,80,64,0.17857150000000002,0.5171133020833334
False,piano,80,59,0.17857150000000002,0.5171133020833334
False,piano,80,74,0.5357145,0.7046133770833334
False,piano,80,69,0.5357145,0.7046133770833334
False,piano,80,67,0.7142860000000001,1.0528278020833335
False,piano,80,66,0.7142860000000001,1.0528278020833335
False,piano,80,64,1.071429,1.2403278770833335
False,piano,80,76,1.2500005,1.4188993770833334
False,piano,80,69,1.2500005,1.4188993770833334
False,piano,80,79,1.4285720000000002,1.5974708770833335
False,piano,80,62,1.4285720000000002,1.5974708770833335
False,piano,80,78,1.6071435,1.7760423770833333
False,piano,80,64,1.6071435,1.7760423770833333
False,piano,80,79,1.7857150000000002,1.9546138770833335
False,piano,80,66,1.7857150000000002,1.9546138770833335
False,piano,80,81,1.9642865,2.1331853770833336
False,piano,80,67,1.9642865,2.1331853770833336
False,piano,80,86,2.142858,2.3117568770833334
False,piano,80,71,2.142858,2.3117568770833334
False,piano,80,78,2.3214295000000003,2.4903283770833333
False,piano,80,74,2.3214295000000003,2.4903283770833333
False,piano,80,66,2.500001,2.6688998770833336
False,piano,80,59,2.500001,2.6688998770833336
False,piano,80,67,2.6785725,2.8474713770833335
False,piano,80,62,2.6785725,2.8474713770833335
False,piano,80,69,2.8571440000000004,3.0260428770833334
False,piano,80,74,2.8571440000000004,3.1956858020833336
False,piano,80,71,3.0357155000000002,3.2046143770833337
False,piano,80,67,3.214287,3.5528288020833334
False,piano,80,64,3.214287,3.5528288020833334
False,piano,80,86,3.5714300000000003,3.7403288770833334
False,piano,80,66,3.5714300000000003,3.7403288770833334
False,piano,80,79,3.7500015,3.9189003770833337
False,piano,80,72,3.7500015,3.9189003770833337
False,piano,80,81,3.928573,4.097471877083334
False,piano,80,62,3.928573,4.097471877083334
False,piano,80,78,4.1071445,4.276043377083334
False,piano,80,71,4.1071445,4.276043377083334
False,piano,80,79,4.285716,4.454614877083333
False,piano,80,57,4.285716,4.454614877083333
False,piano,80,78,4.4642875,4.633186377083334
False,piano,80,66,4.4642875,4.633186377083334
False,piano,80,79,4.6428590000000005,4.811757877083334
False,piano,80,67,4.6428590000000005,4.811757877083334
True,piano,80,60,4.6428590000000005,4.981400802083334
True,piano,80,62,4.6428590000000005,4.981400802083334
False,piano,49,36,4.6428590000000005,4.820686452083334
False,piano,49,49,4.6428590000000005,4.999257952083334
False,piano,80,74,4.8214305,4.9903293770833335
