user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,64,69,0.0,1.6430286270833334
True,piano,64,53,0.0,0.40985571458333336
True,piano,64,57,0.0,0.40985571458333336
True,piano,64,60,0.0,0.40985571458333336
True,piano,64,64,0.0,0.40985571458333336
True,piano,64,64,0.43269225,0.5685095395833334
True,piano,64,64,0.8653845,1.1382210020833334
True,piano,64,64,1.4423075,1.7151440020833335
False,piano,64,79,1.730769,2.2776439270833335
True,piano,64,64,2.0192305,2.2920670020833334
False,piano,64,74,2.3076920000000003,3.4026437770833335
True,piano,64,55,2.3076920000000003,2.7175477145833336
True,piano,64,59,2.3076920000000003,2.7175477145833336
True,piano,64,62,2.3076920000000003,2.7175477145833336
True,piano,64,64,2.3076920000000003,2.7175477145833336
True,piano,64,64,2.74038425,2.8762015395833336
True,piano,64,64,3.1730765,3.4459130020833335
False,piano,64,71,3.461538,3.7343745020833334
False,piano,64,72,3.7499995000000004,4.022836002083333
True,piano,64,64,3.7499995000000004,4.022836002083333
False,piano,64,74,4.038461,4.311297502083334
False,piano,64,76,4.3269225,4.599759002083333
True,piano,64,64,4.3269225,4.599759002083333
False,piano,64,69,4.615384000000001,6.258412627083334
True,piano,64,53,4.615384000000001,5.025239714583334
True,piano,64,57,4.615384000000001,5.025239714583334
True,piano,64,60,4.615384000000001,5.025239714583334
True,piano,64,64,4.615384000000001,5.025239714583334
True,piano,64,64,5.04807625,5.183893539583334
True,piano,64,64,5.4807685,5.753605002083334
True,piano,64,64,6.057691500000001,6.330528002083334
False,piano,64,79,6.346153,6.893027927083334
True,piano,64,64,6.6346145000000005,6.9074510020833335
False,piano,64,74,6.923076,8.566104627083334
True,piano,64,55,6.923076,7.332931714583333
True,piano,64,59,6.923076,7.332931714583333
True,piano,64,62,6.923076,7.332931714583333
True,piano,64,64,6.923076,7.332931714583333
True,piano,64,64,7.355768250000001,7.491585539583333
True,piano,64,64,7.7884605,7.931489327083334
False,piano,96,74,8.653845,8.926681502083333
False,piano,96,69,8.9423065,9.215143002083334
True,piano,80,50,9.230768000000001,11.421873477083334
True,piano,80,53,9.230768000000001,11.421873477083334
True,piano,80,57,9.230768000000001,11.421873477083334
True,piano,80,60,9.230768000000001,11.421873477083334
False,piano,80,72,9.807691,9.943508289583335
False,piano,80,72,9.95192175,10.087739039583333
False,piano,80,72,10.0961525,10.368989002083334
False,piano,80,76,10.384614000000001,10.931488927083334
False,piano,80,69,10.961537,11.097354289583334
False,piano,80,69,11.10576775,11.241585039583335
False,piano,80,69,11.2499985,11.522835002083333
False,piano,80,71,11.53846,12.085334927083334
True,piano,80,52,11.53846,13.729565477083334
True,piano,80,55,11.53846,13.729565477083334
True,piano,80,59,11.53846,13.729565477083334
True,piano,80,62,11.53846,13.729565477083334
False,piano,80,67,12.115383000000001,12.251200289583334
False,piano,80,67,12.25961375,12.395431039583334
False,piano,80,67,12.4038445,12.676681002083335
False,piano,80,71,12.692306,12.965142502083333
False,piano,80,74,12.9807675,13.253604002083334
False,piano,80,72,13.269229000000001,13.542065502083334
False,piano,80,71,13.557690500000001,13.830527002083334
False,piano,80,69,13.846152,14.118988502083335
True,piano,80,50,13.846152,16.037257477083333
True,piano,80,53,13.846152,16.037257477083333
True,piano,80,57,13.846152,16.037257477083333
True,piano,80,60,13.846152,16.037257477083333
False,piano,80,72,14.423075,14.558892289583333
False,piano,80,72,14.567305750000001,14.703123039583334
False,piano,80,72,14.711536500000001,14.984373002083334
False,piano,80,76,14.999998000000001,15.546872927083333
False,piano,80,69,15.576921,15.712738289583335
False,piano,80,69,15.72115175,15.856969039583333
False,piano,80,69,15.8653825,16.138219002083336
False,piano,80,71,16.153844,16.700718927083333
True,piano,80,52,16.153844,18.344949477083333
True,piano,80,55,16.153844,18.344949477083333
True,piano,80,59,16.153844,18.344949477083333
True,piano,80,62,16.153844,18.344949477083333
False,piano,80,67,16.730767,17.003603502083333
False,piano,80,67,17.0192285,17.292065002083334
False,piano,80,71,17.30769,17.580526502083334
False,piano,80,74,17.5961515,17.868988002083334
False,piano,80,72,17.884613,18.157449502083335
False,piano,80,71,18.173074500000002,18.445911002083335
False,piano,80,69,18.461536000000002,18.734372502083335
True,piano,80,50,18.461536000000002,20.652641477083336
True,piano,80,53,18.461536000000002,20.652641477083336
True,piano,80,57,18.461536000000002,20.652641477083336
True,piano,80,60,18.461536000000002,20.652641477083336
False,piano,80,72,19.038459,19.174276289583336
False,piano,80,72,19.18268975,19.318507039583334
False,piano,80,72,19.3269205,19.599757002083333
False,piano,80,76,19.615382,20.162256927083334
False,piano,80,69,20.192305,20.465141502083334
False,piano,80,69,20.4807665,20.753603002083334
False,piano,80,71,20.769228000000002,21.316102927083335
True,piano,80,52,20.769228000000002,22.960333477083335
True,piano,80,55,20.769228000000002,22.960333477083335
True,piano,80,59,20.769228000000002,22.960333477083335
True,piano,80,62,20.769228000000002,22.960333477083335
False,piano,80,67,21.346151000000003,21.481968289583335
False,piano,80,67,21.49038175,21.626199039583334
False,piano,80,67,21.6346125,21.907449002083336
False,piano,80,71,21.923074,22.195910502083333
False,piano,80,74,22.2115355,22.484372002083333
False,piano,80,72,22.499997,22.772833502083333
False,piano,80,71,22.7884585,23.061295002083334
False,piano,80,69,23.07692,23.349756502083334
True,piano,80,50,23.07692,25.268025477083334
True,piano,80,53,23.07692,25.268025477083334
True,piano,80,57,23.07692,25.268025477083334
True,piano,80,60,23.07692,25.268025477083334
False,piano,80,72,23.653843000000002,23.789660289583335
False,piano,80,72,23.79807375,23.933891039583333
False,piano,80,72,23.942304500000002,24.215141002083335
False,piano,80,76,24.230766000000003,24.777640927083336
False,piano,80,69,24.807689,24.943506289583336
False,piano,80,69,24.951919750000002,25.087737039583335
False,piano,80,69,25.0961505,25.368987002083333
False,piano,80,71,25.384612,25.931486927083334
True,piano,80,52,25.384612,27.575717477083334
True,piano,80,55,25.384612,27.575717477083334
True,piano,80,59,25.384612,27.575717477083334
True,piano,80,62,25.384612,27.575717477083334
False,piano,80,67,25.961535,26.234371502083334
False,piano,80,67,26.2499965,26.522833002083335
False,piano,80,71,26.538458000000002,26.811294502083335
False,piano,80,74,26.826919500000002,27.099756002083335
False,piano,75,72,27.115381000000003,27.388217502083336
False,piano,70,71,27.4038425,27.676679002083336
False,piano,64,69,27.692304,27.965140502083333
True,piano,64,50,27.692304,28.102159714583333
True,piano,64,53,27.692304,28.102159714583333
True,piano,64,57,27.692304,28.102159714583333
True,piano,64,60,27.692304,28.102159714583333
True,piano,64,50,28.124996250000002,28.260813539583335
True,piano,64,53,28.124996250000002,28.260813539583335
True,piano,64,57,28.124996250000002,28.260813539583335
True,piano,64,60,28.124996250000002,28.260813539583335
False,piano,80,77,28.5576885,28.830525002083334
True,piano,80,50,28.5576885,28.830525002083334
True,piano,80,53,28.5576885,28.830525002083334
True,piano,80,57,28.5576885,28.830525002083334
True,piano,80,60,28.5576885,28.830525002083334
False,piano,80,76,28.84615,29.118986502083334
False,piano,80,72,29.134611500000002,29.407448002083335
True,piano,80,50,29.134611500000002,29.407448002083335
True,piano,80,53,29.134611500000002,29.407448002083335
True,piano,80,57,29.134611500000002,29.407448002083335
True,piano,80,60,29.134611500000002,29.407448002083335
False,piano,80,67,29.423073000000002,30.518024777083333
True,piano,80,50,29.711534500000003,29.984371002083336
True,piano,80,53,29.711534500000003,29.984371002083336
True,piano,80,57,29.711534500000003,29.984371002083336
True,piano,80,60,29.711534500000003,29.984371002083336
True,piano,80,52,29.999996000000003,30.409851714583336
True,piano,80,55,29.999996000000003,30.409851714583336
True,piano,80,59,29.999996000000003,30.409851714583336
True,piano,80,62,29.999996000000003,30.409851714583336
True,piano,80,52,30.43268825,30.568505539583334
True,piano,80,55,30.43268825,30.568505539583334
True,piano,80,59,30.43268825,30.568505539583334
True,piano,80,62,30.43268825,30.568505539583334
False,piano,80,67,30.8653805,31.138217002083334
True,piano,80,52,30.8653805,31.138217002083334
True,piano,80,55,30.8653805,31.138217002083334
True,piano,80,59,30.8653805,31.138217002083334
True,piano,80,62,30.8653805,31.138217002083334
False,piano,80,69,31.153842,31.426678502083334
False,piano,80,72,31.4423035,31.715140002083334
True,piano,80,52,31.4423035,31.715140002083334
True,piano,80,55,31.4423035,31.715140002083334
True,piano,80,59,31.4423035,31.715140002083334
True,piano,80,62,31.4423035,31.715140002083334
False,piano,80,74,31.730765,32.003601502083335
False,piano,80,72,32.0192265,32.29206300208333
True,piano,80,52,32.0192265,32.29206300208333
True,piano,80,55,32.0192265,32.29206300208333
True,piano,80,59,32.0192265,32.29206300208333
True,piano,80,62,32.0192265,32.29206300208333
True,piano,80,50,32.307688,32.717543714583336
True,piano,80,53,32.307688,32.717543714583336
True,piano,80,57,32.307688,32.717543714583336
True,piano,80,60,32.307688,32.717543714583336
True,piano,80,50,32.74038025,32.87619753958334
True,piano,80,53,32.74038025,32.87619753958334
True,piano,80,57,32.74038025,32.87619753958334
True,piano,80,60,32.74038025,32.87619753958334
False,piano,80,77,33.1730725,33.44590900208333
True,piano,80,50,33.1730725,33.44590900208333
True,piano,80,53,33.1730725,33.44590900208333
True,piano,80,57,33.1730725,33.44590900208333
True,piano,80,60,33.1730725,33.44590900208333
False,piano,80,76,33.461534,33.73437050208334
False,piano,80,72,33.749995500000004,34.022832002083334
True,piano,80,50,33.749995500000004,34.022832002083334
True,piano,80,53,33.749995500000004,34.022832002083334
True,piano,80,57,33.749995500000004,34.022832002083334
True,piano,80,60,33.749995500000004,34.022832002083334
False,piano,80,67,34.038457,35.13340877708333
True,piano,80,50,34.326918500000005,34.599755002083334
True,piano,80,53,34.326918500000005,34.599755002083334
True,piano,80,57,34.326918500000005,34.599755002083334
True,piano,80,60,34.326918500000005,34.599755002083334
True,piano,80,52,34.61538,35.02523571458334
True,piano,80,55,34.61538,35.02523571458334
True,piano,80,59,34.61538,35.02523571458334
True,piano,80,62,34.61538,35.02523571458334
True,piano,80,52,35.048072250000004,35.18388953958333
True,piano,80,55,35.048072250000004,35.18388953958333
True,piano,80,59,35.048072250000004,35.18388953958333
True,piano,80,62,35.048072250000004,35.18388953958333
False,piano,80,67,35.4807645,35.753601002083336
True,piano,80,52,35.4807645,35.753601002083336
True,piano,80,55,35.4807645,35.753601002083336
True,piano,80,59,35.4807645,35.753601002083336
True,piano,80,62,35.4807645,35.753601002083336
False,piano,80,69,35.769226,36.04206250208333
False,piano,80,72,36.0576875,36.33052400208334
True,piano,80,52,36.0576875,36.33052400208334
True,piano,80,55,36.0576875,36.33052400208334
True,piano,80,59,36.0576875,36.33052400208334
True,piano,80,62,36.0576875,36.33052400208334
False,piano,80,74,36.346149000000004,36.61898550208333
False,piano,80,76,36.6346105,36.90744700208334
True,piano,80,52,36.6346105,36.90744700208334
True,piano,80,55,36.6346105,36.90744700208334
True,piano,80,59,36.6346105,36.90744700208334
True,piano,80,62,36.6346105,36.90744700208334
True,piano,80,50,36.923072000000005,37.332927714583334
True,piano,80,53,36.923072000000005,37.332927714583334
True,piano,80,57,36.923072000000005,37.332927714583334
True,piano,80,60,36.923072000000005,37.332927714583334
True,piano,80,50,37.35576425,37.491581539583336
True,piano,80,53,37.35576425,37.491581539583336
True,piano,80,57,37.35576425,37.491581539583336
True,piano,80,60,37.35576425,37.491581539583336
False,piano,80,76,37.7884565,37.92427378958334
True,piano,80,50,37.7884565,38.06129300208333
True,piano,80,53,37.7884565,38.06129300208333
True,piano,80,57,37.7884565,38.06129300208333
True,piano,80,60,37.7884565,38.06129300208333
False,piano,80,77,37.93268725,38.06850453958334
False,piano,80,76,38.076918,38.349754502083336
False,piano,80,72,38.3653795,38.63821600208333
True,piano,80,50,38.3653795,38.63821600208333
True,piano,80,53,38.3653795,38.63821600208333
True,piano,80,57,38.3653795,38.63821600208333
True,piano,80,60,38.3653795,38.63821600208333
False,piano,80,81,38.653841,38.926677502083336
False,piano,80,79,38.942302500000004,39.763215852083334
True,piano,80,50,38.942302500000004,39.21513900208333
