user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,66,0.0,2.3252592874999998
False,piano,80,50,0.0,2.3252592874999998
False,piano,80,54,0.0,2.3252592874999998
False,piano,80,57,0.0,2.3252592874999998
True,piano,80,65,2.448984,4.7742432875
False,piano,80,49,2.448984,4.7742432875
False,piano,80,53,2.448984,4.7742432875
False,piano,80,56,2.448984,4.7742432875
True,piano,80,69,4.897968,7.223227287499999
False,piano,80,49,4.897968,7.223227287499999
False,piano,80,54,4.897968,7.223227287499999
False,piano,80,57,4.897968,7.223227287499999
True,piano,80,67,7.346951999999999,8.5089438875
False,piano,80,47,7.346951999999999,8.5089438875
False,piano,80,52,7.346951999999999,8.5089438875
False,piano,80,56,7.346951999999999,8.5089438875
True,piano,80,61,8.571444,9.733435887499999
False,piano,80,49,8.571444,9.733435887499999
False,piano,80,52,8.571444,9.733435887499999
False,piano,80,57,8.571444,9.733435887499999
False,piano,80,57,9.795936,11.938797
False,piano,80,50,9.795936,12.121195287499999
False,piano,80,54,9.795936,12.121195287499999
True,piano,80,66,10.102058999999999,10.3916003375
True,piano,80,64,10.408182,10.6977233375
True,piano,80,66,10.714305,11.003846337499999
True,piano,80,61,11.020427999999999,11.309969337499998
True,piano,80,61,11.326550999999998,11.470683912499998
True,piano,80,61,11.4796125,11.914562262499999
True,piano,80,57,11.938797,12.228338337499999
True,piano,80,61,12.244919999999999,12.5344613375
False,piano,80,49,12.244919999999999,14.570179287499998
False,piano,80,53,12.244919999999999,14.570179287499998
False,piano,80,56,12.244919999999999,14.570179287499998
True,piano,80,59,12.551043,14.5854854375
False,piano,80,57,14.693903999999998,16.836765
False,piano,80,49,14.693903999999998,17.0191632875
False,piano,80,54,14.693903999999998,17.0191632875
True,piano,80,66,15.000027,15.289568337499999
True,piano,80,64,15.306149999999999,15.595691337499998
True,piano,80,66,15.612272999999998,15.9018143375
True,piano,80,61,15.918396,16.2079373375
True,piano,80,61,16.224518999999997,16.5140603375
True,piano,80,61,16.530642,16.820183337499998
True,piano,80,57,16.836765,17.126306337499997
True,piano,80,61,17.142888,17.4324293375
False,piano,80,47,17.142888,18.3048798875
False,piano,80,52,17.142888,18.3048798875
False,piano,80,56,17.142888,18.3048798875
True,piano,80,59,17.449011,18.320186037499997
True,piano,80,54,18.367379999999997,18.947738187499997
False,piano,80,49,18.367379999999997,19.529371887499998
False,piano,80,52,18.367379999999997,19.529371887499998
False,piano,80,57,18.367379999999997,19.529371887499998
True,piano,80,62,18.979626,19.269167337499997
True,piano,80,61,19.285749,19.8661071875
False,piano,80,38,19.591872,20.1722301875
False,piano,80,50,19.591872,20.1722301875
True,piano,80,61,19.897994999999998,20.1875363375
True,piano,80,61,20.204117999999998,20.4936593375
False,piano,80,57,20.204117999999998,20.510240999999997
False,piano,80,50,20.204117999999998,21.0752930375
False,piano,80,54,20.204117999999998,21.0752930375
True,piano,80,57,20.510240999999997,21.0752930375
True,piano,80,64,20.816364,21.105905337499998
True,piano,80,62,21.122487,21.412028337499997
False,piano,80,38,21.122487,21.412028337499997
False,piano,80,50,21.122487,21.412028337499997
True,piano,80,61,21.42861,21.7181513375
False,piano,80,50,21.42861,22.0089681875
False,piano,80,54,21.42861,22.0089681875
False,piano,80,57,21.42861,22.0089681875
True,piano,80,61,21.734733,22.3150911875
False,piano,80,37,22.040855999999998,22.3303973375
False,piano,80,49,22.040855999999998,22.3303973375
True,piano,80,61,22.346978999999997,22.6365203375
False,piano,80,37,22.346978999999997,22.6365203375
False,piano,80,49,22.346978999999997,22.6365203375
True,piano,80,61,22.653101999999997,22.942643337499998
False,piano,80,49,22.653101999999997,23.5242770375
False,piano,80,53,22.653101999999997,23.5242770375
False,piano,80,56,22.653101999999997,23.5242770375
True,piano,80,57,22.959225,23.248766337499998
True,piano,80,64,23.265348,23.554889337499997
True,piano,80,62,23.571471,23.8610123375
False,piano,80,37,23.571471,23.8610123375
False,piano,80,49,23.571471,23.8610123375
True,piano,80,61,23.877594,24.1671353375
False,piano,80,49,23.877594,24.4579521875
False,piano,80,53,23.877594,24.4579521875
False,piano,80,56,23.877594,24.4579521875
True,piano,80,61,24.183716999999998,24.764075187499998
False,piano,80,30,24.489839999999997,25.070198187499997
False,piano,80,42,24.489839999999997,25.070198187499997
True,piano,80,61,24.795962999999997,25.085504337499998
True,piano,80,61,25.102086,25.391627337499997
False,piano,80,57,25.102086,25.408209
False,piano,80,49,25.102086,25.8278526125
False,piano,80,54,25.102086,25.8278526125
True,piano,80,57,25.408209,25.8278526125
True,piano,80,64,25.714332,26.003873337499996
False,piano,80,30,25.8673935,26.011526412499997
False,piano,80,42,25.8673935,26.011526412499997
True,piano,80,62,26.020455,26.3099963375
False,piano,80,30,26.020455,26.3099963375
False,piano,80,42,26.020455,26.3099963375
True,piano,80,61,26.326577999999998,26.6161193375
False,piano,80,49,26.326577999999998,26.906936187499998
False,piano,80,54,26.326577999999998,26.906936187499998
False,piano,80,57,26.326577999999998,26.906936187499998
True,piano,80,61,26.632700999999997,27.213059187499997
False,piano,80,28,26.938823999999997,27.228365337499998
False,piano,80,40,26.938823999999997,27.228365337499998
True,piano,80,61,27.244947,27.534488337499997
False,piano,80,28,27.244947,27.534488337499997
False,piano,80,40,27.244947,27.534488337499997
True,piano,80,61,27.55107,27.840611337499997
False,piano,80,47,27.55107,28.422245037499998
False,piano,80,52,27.55107,28.422245037499998
False,piano,80,56,27.55107,28.422245037499998
True,piano,80,57,27.857193,28.146734337499996
True,piano,80,59,28.163316,28.4528573375
True,piano,80,59,28.469438999999998,28.7589803375
False,piano,80,33,28.469438999999998,28.7589803375
False,piano,80,45,28.469438999999998,28.7589803375
True,piano,80,61,28.775561999999997,29.0651033375
False,piano,80,49,28.775561999999997,29.355920187499997
False,piano,80,52,28.775561999999997,29.355920187499997
False,piano,80,57,28.775561999999997,29.355920187499997
True,piano,80,54,29.081684999999997,29.371226337499998
False,piano,80,50,29.387807999999996,29.9681661875
False,piano,80,54,29.387807999999996,29.9681661875
False,piano,80,57,29.387807999999996,29.9681661875
